"Date","TXANDE1LFN","TXANGE5LFN","TXARCH9LFN","TXATAS3LFN","TXBAIL7LFN","TXBAST1LFN","TXBEEC5LFN","TXBEXA9LFN","TXBORD3LFN","TXBOWI7LFN","TXBRAZ3LFN","TXBRIS5LFN","TXBROW9LFN","TXBURN3LFN","TXCALH7LFN","TXCAME2LFN","TXCARS5LFN","TXCAST9LFN","TXCHER3LFN","TXCLAY7LFN","TXCOKE1LFN","TXCOLL5LFN","TXCOLO9LFN","TXCOMA3LFN","TXCOOK7LFN","TXCOTT1LFN","TXCROC5LFN","TXCULB9LFN","TXDALL3LFN","TXDEAF7LFN","TXDENT2LFN","TXDICK5LFN","TXDONL9LFN","TXEAST3LFN","TXEDWA7LFN","TXELLI0LFN","TXFALL5LFN","TXFAYE9LFN","TXFLOY3LFN","TXFORT5LFN","TXFREE1LFN","TXGAIN5LFN","TXGARZ9LFN","TXGLAS3LFN","TXGONZ7LFN","TXGRAY0LFN","TXGRIM5LFN","TXHALE9LFN","TXHAMI3LFN","TXHARD7LFN","TXHARR1LFN","TXHART5LFN","TXHAYS9LFN","TXHEND3LFN","TXHILL7LFN","TXHOOD1LFN","TXHOUS5LFN","TXHUDS9LFN","TXHUTC3LFN","TXJACK7LFN","TXJASP1LFN","TXJEFF5LFN","TXJIMW9LFN","TXJONE3LFN","TXKAUF7LFN","TXKENE1LFN","TXKERR5LFN","TXKING9LFN","TXKLEB3LFN","TXLAMB9LFN","TXLASA3LFN","TXLAVA5LFN","TXLEON9LFN","TXLIME3LFN","TXLIVE7LFN","TXLOVI1LFN","TXLYNN5LFN","TXMARI5LFN","TXMASO9LFN","TXMAVE3LFN","TXMCLE9LFN","TXMEDI5LFN","TXMIDL9LFN","TXMILL3LFN","TXMONT7LFN","TXMOOR1LFN","TXMOTL5LFN","TXNAVA9LFN","TXNOLA3LFN","TXORAN5LFN","TXOCHI7LFN","TXPANO5LFN","TXPARM9LFN","TXPOLK3LFN","TXPRES7LFN","TXRAND1LFN","TXREAL5LFN","TXREEV9LFN","TXROBE3LFN","TXROCK7LFN","TXSANA5LFN","TXRUSK1LFN","TXSANP5LFN","TXSCHL3LFN","TXSHAC7LFN","TXSHER1LFN","TXSOME5LFN","TXSTEP9LFN","TXSTON3LFN","TXSWIS7LFN","TXTAYL1LFN","TXTERR5LFN","TXTITU9LFN","TXTRAV3LFN","TXTYLE7LFN","TXUPTO1LFN","TXVALV5LFN","TXVICT0LFN","TXWALL3LFN","TXWASH7LFN","TXWHAR1LFN","TXWICH5LFN","TXWILL9LFN","TXWILS3LFN","TXWISE7LFN","TXYOAK1LFN","TXZAPA5LFN","TXANDE1URN","TXANGE5URN","TXARCH9URN","TXATAS3URN","TXBAIL7URN","TXBAST1URN","TXBEEC5URN","TXBEXA9URN","TXBORD3URN","TXBOWI7URN","TXBRAZ3URN","TXCALH7URN","TXBRIS5URN","TXBROW9URN","TXBURN3URN","TXCAME2URN","TXCARS5URN","TXCAST9URN","TXCHER3URN","TXCLAY7URN","TXCOKE1URN","TXCOLL5URN","TXCOLO9URN","TXCOMA3URN","TXCOOK7URN","TXCOTT1URN","TXCROC5URN","TXCULB9URN","TXDALL3URN","TXDEAF7URN","TXDENT2URN","TXDICK5URN","TXDONL9URN","TXEAST3URN","TXEDWA7URN","TXELLI0URN","TXFALL5URN","TXFAYE9URN","TXFLOY3URN","TXFORT5URN","TXFREE1URN","TXGARZ9URN","TXGAIN5URN","TXGLAS3URN","TXGONZ7URN","TXGRAY0URN","TXGRIM5URN","TXHALE9URN","TXHAMI3URN","TXHARD7URN","TXHARR1URN","TXHART5URN","TXHAYS9URN","TXHEND3URN","TXHILL7URN","TXHOOD1URN","TXHOUS5URN","TXHUDS9URN","TXHUTC3URN","TXJACK7URN","TXJASP1URN","TXJEFF5URN","TXJIMW9URN","TXJONE3URN","TXKAUF7URN","TXKENE1URN","TXKERR5URN","TXKING9URN","TXKLEB3URN","TXLASA3URN","TXLAMB9URN","TXLAVA5URN","TXLEON9URN","TXLIME3URN","TXLIVE7URN","TXLOVI1URN","TXLYNN5URN","TXMARI5URN","TXMASO9URN","TXMAVE3URN","TXMCLE9URN","TXMEDI5URN","TXMIDL9URN","TXMILL3URN","TXMONT7URN","TXMOOR1URN","TXMOTL5URN","TXNAVA9URN","TXNOLA3URN","TXOCHI7URN","TXORAN5URN","TXPANO5URN","TXPARM9URN","TXPOLK3URN","TXPRES7URN","TXRAND1URN","TXREAL5URN","TXREEV9URN","TXROBE3URN","TXROCK7URN","TXRUSK1URN","TXSANA5URN","TXSANP5URN","TXSCHL3URN","TXSHAC7URN","TXSHER1URN","TXSOME5URN","TXSTEP9URN","TXSTON3URN","TXSWIS7URN","TXTAYL1URN","TXTERR5URN","TXTITU9URN","TXTRAV3URN","TXTYLE7URN","TXUPTO1URN","TXVALV5URN","TXWALL3URN","TXVICT0URN","TXWASH7URN","TXWHAR1URN","TXWICH5URN","TXWILL9URN","TXWILS3URN","TXWISE7URN","TXYOAK1URN","TXZAPA5URN"
1991-02-01,18273,33217,3715,13303,3534,18316,9493,556893,393,37649,62205,838,15617,9094,8593,108225,3019,3904,19171,4692,1331,163720,7964,5925,15211,930,1756,1567,1058217,8316,169899,1098,1551,8032,969,43855,7201,9834,3581,125718,7075,6067,2211,639,7988,46385,7781,15866,3380,2091,1545533,1789,33967,26225,11825,13219,8312,1074,11079,3068,12704,115762,15230,7754,25148,206,15224,179,12222,6240,2334,8450,4951,9063,4087,58,2766,3667,1525,18621,93495,12176,54255,2069,7706,8330,701,18429,7592,39680,4265,8155,4108,11784,2645,50028,903,6463,538,14970,3183,21255,25424,1265,1522,1419,2836,3674,845,3441,55265,5792,11774,338395,6752,1870,16180,37325,10666,12825,18066,56225,7388,10360,15927,4000,3264,8.2,8.3,3.7,7.1,5.5,3.8,7.9,7.3,5.1,8.2,3.4,7.8,2.6,8,5,15.9,4.2,6.9,7.4,4.1,2,4.8,3,5.6,5.9,2.9,4.4,7.7,5.9,6.5,4.7,9,5,8,7.6,7.4,5.7,2.5,6.6,3.6,6.3,4.3,3.7,2.2,3.7,7.2,4.5,5.9,3.6,4.6,5.4,2.6,4.5,12.9,7.4,6.7,5.3,2.3,5,4.4,10.4,6.6,8.3,4.4,6.1,1,3.2,2.8,6.4,7.8,5.6,2.4,7.4,5.1,4.4,0,3.5,10,3.2,41.7,7.2,6.7,4.7,3.5,6.3,4,3.6,8.9,6.8,2.8,8.8,10.2,3.7,7.1,19.5,3.9,5.8,8.4,2.4,4.7,8.5,6.3,10,4.8,3.1,3.1,7.7,3.4,5.6,4.1,5.4,6.2,8.9,4.6,7.5,2.2,16.8,4.4,4.6,2.6,4.6,7.2,22.6,4.3,5.7,3.9,16.9
1991-03-01,18051,32460,3715,13621,3532,18393,9465,559023,388,37597,63251,830,15458,9244,8535,108987,3006,3932,19120,4742,1340,164159,8022,5899,15179,886,1816,1565,1063945,8563,170454,1096,1544,8007,976,44009,7217,9849,3711,126680,7072,6115,2192,627,7971,46351,7869,16667,3324,2039,1557938,1815,34138,26236,11940,13209,8334,1095,11172,3127,12788,116654,15198,7888,25330,209,15481,157,12331,6255,2391,8517,4998,9047,4276,61,2806,3682,1537,18631,92469,12292,54550,2046,7716,8499,678,18592,7610,39778,4383,8243,4080,11806,2633,50072,903,6645,541,15034,3205,22160,25651,1294,1515,1432,2881,3711,834,3421,55340,5725,11766,339401,6747,1885,16055,37718,10788,12983,18096,56161,7326,10408,16028,3978,3279,6.3,8.2,3.8,6.9,4.7,3.8,7.3,7,3.9,8.1,3.5,7.3,3.6,7.2,4.5,15.2,3.9,6.1,6.8,4.3,2.5,4.7,3,5,6,3.2,5,7.3,6.1,7.3,4.6,8.3,4.4,7.7,9.3,7.4,6.2,2.4,5.5,3.5,5.5,4.3,3.5,1.8,4.2,7.5,4.4,5.5,3.9,4.5,5.4,2.6,4.5,12.6,7.6,6.3,5.4,2.3,4.8,5.7,10.2,6.3,8.4,4.4,6.4,1,3.4,5.7,6.3,8.4,5.5,2.4,6.9,5.1,4,0,3.3,8.7,3.1,40.7,6.3,5.8,4.3,3.3,6.2,4.3,3.7,9.3,6.3,3.1,8,9.8,3.3,6.7,18,3.5,5.8,9.1,2.4,4.8,7.8,7.4,9.4,4.3,3.3,3.4,7,3.7,3.6,4.1,5.4,6.1,8.6,4.4,7.2,2.7,15.3,4.7,4.5,2.5,4.4,7.2,20.2,3.9,6.1,3.5,16.3
1991-04-01,18356,32109,3792,13833,3578,18659,9516,562535,396,37726,63598,875,15573,9552,8919,108002,3066,4021,19235,4764,1355,165556,8016,5906,15248,918,1860,1597,1071241,8689,171593,1083,1630,7980,958,44083,7236,9997,3615,127599,7070,6296,2251,638,7931,46972,8172,16443,3445,2053,1569489,1834,34382,26108,12058,13318,8399,1152,11247,3237,12609,115593,15223,7926,25408,206,15743,168,12220,6300,2314,8772,5001,9130,4228,45,2769,3687,1521,16941,93760,12109,55706,2088,7841,8521,701,18817,7614,39412,4445,8013,4038,12032,2643,50440,940,6469,532,15079,3266,22524,25558,1280,1510,1456,3007,3724,834,3464,55705,5953,11828,342236,6757,1888,16007,37843,10861,13186,18430,57204,7262,10472,16407,4032,3228,5.8,7.3,3.7,6.6,4.5,4.1,6.9,6.7,3.8,7.8,3.1,6.3,1.9,7.1,4.3,14.6,4,5.5,6.2,3.8,1.9,4.7,3,4.7,5.6,3.6,4.2,6.5,5.9,8.3,4.5,6.3,4.2,6.9,8.6,6.7,5.7,2.4,5.1,3.3,5.2,3,3.2,1.9,3.9,7.2,4.4,5.4,2.9,3.6,5.2,2.2,4.1,11.5,6.5,5.8,4.6,2.2,5.1,4.8,9.6,5.8,8.1,4.3,5.9,1,3.6,4.8,6.3,7.5,5.6,2,6.7,4.4,4,0,2.8,7.6,2.8,36.3,6.2,5.2,4.1,2.9,5.7,4,3.6,8.7,7.1,3.1,7.5,8.8,3,6.6,16.9,3.5,5.9,8.5,0.8,4.2,6.5,6.1,8.7,5.1,3,3,6.6,3.9,4.6,4.1,5.4,5.8,7.7,4.2,6.9,2,14.1,4.4,4.1,2.2,4.3,6.8,18.3,3.6,5.6,2.9,14.2
1991-05-01,18143,32044,3815,13861,3564,18615,9420,560009,393,37957,62810,862,15519,9577,9000,108308,3114,4100,18720,4787,1350,165663,7983,5827,15284,890,1863,1601,1074367,8985,172061,1049,1508,7926,953,44267,7125,9897,3517,127491,7006,6416,2246,646,7907,46656,8053,16343,3408,2078,1569072,1817,34209,25954,12163,13371,8348,1227,11089,3232,12803,116678,15324,8042,25312,209,15654,182,12411,6449,2320,8716,4955,9093,4216,45,2742,3746,1514,16608,92677,11974,55907,2048,7788,8594,684,18464,7462,39800,4425,8094,4078,12089,3286,50111,966,6490,529,15133,3208,21785,25601,1292,1513,1455,3063,3678,828,3456,55272,5883,11756,340958,6845,1880,15623,38226,10896,13108,18394,56660,7274,10476,16393,4047,3168,5.9,7.7,5.8,7.3,4.9,4.5,6.9,6.7,3.8,9.1,3.4,6.5,2.2,8,5,15,4.7,5.7,6.1,4.1,1.9,5,2.6,4.6,6.1,3.1,5.1,7.6,6.4,8.4,4.9,4.3,5.2,7.2,7.3,7.3,5.6,2,6,3.6,6,4.4,3.3,1.9,4.2,7.5,4.5,5.8,3.1,4,5.6,2.3,4.3,11.1,7,6.8,4.9,2.1,5.5,5.2,10.5,6.6,9.2,4.4,5.8,1.4,3.2,2.7,7.4,8.7,5.6,2.8,7.6,4.9,3.7,0,3.5,9.9,2.4,34.4,6.7,5,4.7,2.9,5.8,3.9,4.1,9.1,6.8,4,8.3,10.6,3.3,8.2,15.6,3.7,6.8,8.5,0.9,4.8,7.6,6.5,9.3,5.8,2.4,2.9,7.1,4.1,3.4,3.6,5.7,5.1,8.4,4.5,7.8,2.4,12.6,5.2,4.4,2.5,4.7,7.4,18.3,4.2,6,3.2,12
1991-06-01,18337,32422,3851,14033,3904,18754,9468,571409,395,38510,58460,925,15715,9805,9123,111643,3232,4507,18971,4743,1392,168574,8200,5909,15458,914,1859,1642,1093894,10140,175117,1057,1605,8089,947,44754,7288,10037,3886,130362,7114,7194,2324,676,8140,46728,8098,16791,3426,2089,1608049,1874,34554,26210,12073,13557,8396,1177,11400,3286,13143,119503,15608,8504,25719,216,16241,194,12579,6344,2333,8853,5020,9339,4309,49,2784,3824,1527,16553,93821,12090,57102,2038,7917,8700,677,18747,7733,40745,4482,8366,4232,12065,3060,50798,1204,7215,543,15399,3267,21723,26040,1302,1523,1511,3265,3749,884,3708,55360,6089,12015,342873,6910,1939,15855,39432,11216,13243,18726,57154,7280,10689,16760,4206,3419,6.3,7.6,6.2,7.7,5.1,5.1,7.9,7.4,4.3,9.7,4,6.9,2.6,9.2,5.2,16,5.2,5.6,6.8,4.7,2.3,5.4,2.9,5.1,6.7,4.5,5.3,7.8,6.9,8,5.4,3.9,6,8.7,6.7,7.2,5.6,2.2,8.3,4,6.5,3.5,3.9,2.2,4.5,7.9,4.7,6.2,3.3,4,6.2,2.9,5.1,10.9,7.2,6.9,5.3,2.7,6.6,5.7,11.1,7.4,9.5,4.7,6.1,3.7,3.3,4.6,8.2,8.3,5.8,2.8,7.9,5.9,4.1,0,4.3,10.3,3.1,31.8,8.1,5.5,5.2,3.1,6.5,4.7,4.7,9.5,7.5,5.3,9.1,10.9,4.3,7.2,18.4,4.1,4.9,11,1.3,5.2,8,7,9.6,6,2.1,2.7,7.2,4.5,5.3,3.9,6.2,5.2,9.2,4.9,8.2,3,13,6.2,4.8,2.8,5.4,7.7,18.7,4.9,6.8,3.6,13
1991-07-01,18545,32714,3806,13669,4099,18665,9412,573178,421,38248,60708,1099,15853,9815,9229,110771,3255,4717,18658,4748,1398,169815,8224,6009,15105,919,1863,1616,1103531,9774,176606,988,1537,7974,975,44985,7304,10195,4599,130448,7163,7821,2274,668,7955,46641,8160,19417,3509,2060,1611461,1868,34502,26100,12402,13409,8359,1189,11414,3354,13229,120710,15412,8893,25925,209,16540,196,12252,6437,2436,8728,4991,9385,4305,45,3059,3721,1433,14718,94551,11806,57070,2031,7988,8891,685,18741,7717,41276,4423,8072,4387,12067,3099,51293,1242,7170,539,15500,3335,21681,25851,1304,1598,1453,3437,3698,872,4152,55545,6448,11850,343200,6870,2031,15767,39671,11242,13291,18933,57156,7006,10725,16711,4328,3077,6.3,7,4.6,7.2,5.5,4.6,7.2,7.1,10.2,8.6,3.7,6.4,2.4,8.7,5,15.6,5.4,4.7,6.4,4.2,2.5,5,2.9,5,5.9,4.1,5.5,7.5,6.6,7.1,5.1,4.1,4.9,8.4,5.6,6.6,5.3,2.2,6.8,3.8,6.6,3.3,3.5,1.8,4.1,7.2,4,5.2,3.4,4.4,6.1,2.5,5,9.4,6.5,6,5,2.7,6.2,5.1,11.2,7.2,9.7,4.2,5.7,3.3,3.1,4.6,7.6,8.5,5.2,2.7,7.7,5.8,4.1,0,4.2,8.7,2.4,29,8.4,5.4,5,3.6,5.8,4.1,4.2,8.9,7.1,4.3,9.2,9.9,4,7.1,17.2,4.2,5.5,11.7,1.1,4.7,7.4,6.6,9.2,5.6,2.9,3.2,5.8,4.5,4.4,3.5,5.6,4.6,8.2,4.9,8.7,3.1,12.1,6.1,4.5,2.9,5.3,7.3,17.9,4.5,6.6,3.3,13.6
1991-08-01,18295,32475,3733,13559,4104,18475,9305,568724,403,38194,60141,1052,15616,9781,9124,110146,3190,4650,18683,4558,1407,167531,8184,6008,14736,931,1857,1581,1089252,9469,174134,982,1511,7831,959,44368,7369,10185,4264,129221,7053,7539,2268,695,7961,45822,8147,19435,3488,2085,1596074,1855,34013,25495,12179,13376,8369,1163,11360,3285,13370,119772,15359,8550,25615,208,16407,165,12157,6250,2404,8635,4959,9105,4369,51,2968,3705,1469,13879,92903,11385,56674,2019,7831,8976,674,18306,7707,41629,4535,7968,4338,12042,2625,51011,1210,7378,547,15244,3358,21430,25530,1295,1515,1454,3445,3684,835,4003,54906,6417,11750,340086,6605,1993,15180,39336,11065,13127,18981,56748,7002,10660,16509,4227,3014,5.8,6.7,3.7,7.3,4.6,4.5,7.2,6.7,7.4,8.8,3.5,5.7,2.1,8.1,4.6,14.5,4.5,4.1,6.2,3.9,2.4,4.9,2.7,4.8,5.5,6.3,6.4,7.7,6.6,6.2,4.9,2,4.4,7.5,6.5,6.4,4.6,2.2,5.7,3.7,6.2,3.6,3.3,2,4.1,7.2,3.8,4.6,3.5,4.8,6,2.3,4.5,8.4,6.1,6.4,5,2.4,6.3,5.4,10.8,7.1,12.3,4.2,5.8,3.4,3.1,1.8,7.3,9.4,4.8,2.3,7.5,5.1,3.5,5.9,4,8.5,2.5,26.5,7.8,5.2,4.8,3.9,5.3,3.7,4.6,8.7,7.8,4.9,10.5,10.2,3.8,7.1,23.8,3.4,4.2,9.7,2.4,4.4,7.2,7,8.5,5.4,3,2.9,5.1,3.9,4.1,3,5.3,4,8.1,5,7.1,3,10.4,5.4,4.6,2.8,5,7.5,15.6,4.3,6,3.3,13.2
1991-09-01,18521,32665,3744,13475,3803,18920,9191,575781,390,38389,61280,942,15609,9622,9097,108463,3172,4279,18830,4654,1405,167435,8218,6092,14813,929,1806,1547,1089557,9010,174009,1013,1537,7812,939,44153,7365,10187,3865,129140,7108,6901,2263,672,7864,46262,8214,18054,3554,2045,1594276,1831,34803,25443,12241,13337,8412,1166,11334,3218,13427,120132,15155,8268,25644,212,15710,156,12613,6368,2405,8597,5075,9095,4308,50,2911,3765,1532,13946,94829,12081,56488,2009,7664,8916,737,18497,7524,41645,4581,8259,4397,12149,2678,51066,1055,6615,548,15255,3379,21322,25506,1300,1466,1407,3508,3731,800,3989,55789,6173,11908,348737,6698,1946,15573,39338,11015,13250,18850,56513,6693,10795,16715,4138,3021,6.6,7,3.5,6.7,4.4,4.4,6.9,6.5,4.6,8.8,3.3,5.8,2.1,8.4,6.5,13.9,3.9,4,6.3,3.6,3.3,5,3.1,4.4,6.2,7.1,6.3,7,6.7,6.1,5,1.7,4.2,6.9,5,6.1,4.5,2.4,5.6,3.9,6.1,4.1,3.8,1.8,3.7,7.2,4.6,4.7,3.8,5.3,6.1,1.8,4.3,8.4,6.3,6,4.9,2.8,5.9,5.1,10,7.2,11.3,4.1,6,1.4,3.5,1.9,7,7.9,4.8,2.5,7.6,4.8,3.5,6,4,9.5,4,25.3,7.1,5.3,5,3.3,5.8,3.7,3.1,7.8,7,4.2,10.4,9.6,3.8,6.9,26,3.7,5.5,12.3,3.3,4.5,7.1,6.6,8.6,4.9,2.7,3.1,4.4,4.4,3.3,2.9,5.2,4.4,8.5,5,7.7,3.3,10.3,5.2,4.5,2.9,5.1,6.7,15.6,4.2,6,3.8,12.8
1991-10-01,18364,32648,3741,14121,3999,18986,9089,574605,382,38627,65331,884,15637,9693,9055,108619,3187,4149,18480,4681,1348,167674,8249,6098,15109,944,1886,1551,1092418,9059,174480,1022,1517,8035,950,44296,7210,10238,4118,129461,7146,6993,2268,767,7973,46062,8224,17282,3550,2133,1596234,1770,35117,25496,12307,13210,8480,1107,11367,3303,13039,119569,15599,7863,25814,215,15677,157,12524,6509,2393,8673,5090,9055,4286,59,3037,3720,1553,14407,94668,11958,57446,2063,7682,8519,739,19069,7686,40930,4390,8172,4348,12319,2694,51350,1032,6865,544,15272,3338,20904,25560,1262,1471,1367,3741,3675,812,3684,56451,6126,11779,350741,6596,1899,15728,39297,10998,13240,18775,56506,6944,10810,16549,4204,3146,6.6,6.7,3.3,6.5,4.1,4.1,6.9,6.5,2.9,8.6,3.3,5.3,2,8.5,6.6,13.7,3.7,4.1,6.4,4,2.5,4.8,3.1,4.4,6.2,6.1,6.9,6.5,6.7,5.5,5,2.3,4,6.7,7.1,6.2,4.6,2.5,5.2,3.9,5.9,4.9,3.4,2,4.1,7,4.8,4.8,3.7,4.6,6,1.7,4.5,8.3,6.2,5.4,4.8,2.3,6,4.9,9.5,6.8,11.3,4.1,6.4,3.3,4.9,1.9,6.6,7.6,4.9,2.4,6.9,4.4,4.2,0,3.3,11,2.4,26.7,6.9,5.1,5.3,2.5,5.6,3.4,2.7,6.9,8.1,4.3,8.9,9.7,3.5,6.9,26.1,3.4,5.9,12,2.8,4.4,6.7,5.3,8.8,5.5,3.1,3.4,4,4.2,4.2,3.2,5.3,4.4,8.4,4.9,7.7,2.9,11.1,4.8,4.4,2.8,5.2,6.6,15.1,4.4,6,4.2,12.2
1991-11-01,18393,32963,3721,14155,3957,19139,8983,574719,395,38422,65340,946,15431,9565,9059,109640,3202,4051,18678,4717,1321,167680,8183,6153,15140,1010,1866,1573,1090051,9051,173963,1077,1570,8080,907,44225,7165,10155,4094,129221,7185,7115,2370,785,7898,45933,8147,16910,3548,2224,1595846,1742,35197,25524,12792,13272,8493,1103,11258,3236,12989,120065,15572,8257,25852,218,15608,142,12583,6538,2396,8706,5071,9048,4346,59,3589,3659,1592,16333,94082,11800,57061,2069,7580,8382,970,19299,7866,41209,4252,8070,4365,12146,2704,51090,1061,6572,532,15312,3307,21140,25864,1290,1441,1329,3810,3656,819,3686,56322,6567,11770,352396,6623,1926,16417,39602,10920,13242,18810,56509,6926,10836,16420,4278,3308,6.9,7.2,3,7.4,4.8,4.3,7.4,6.4,5.6,8.6,3.3,5.4,2.6,8.3,6.5,14.7,3.5,4.6,7.4,3.8,2.6,5.1,3,3.9,5.9,5.9,6.5,7.6,6.8,6,5,3.7,4.2,6.3,5.1,6.3,4.7,2.1,5.5,3.8,5.6,5.4,2.8,1.8,4,7.1,5.2,5.1,3.5,3.6,6.1,2.2,4.2,8.7,6.6,5.9,5.3,2.6,5.4,4.3,10.9,7.2,11.7,4.4,6.8,3.2,4.8,2.1,6.7,7.2,6.5,2.5,6.3,4.5,4.8,0,3.2,10.8,3.4,35.5,7,5.6,5.1,2.6,5.6,3.3,2.1,6.5,8.9,5,9.5,9.2,3.2,7.9,27.1,3.5,7.2,12.2,1.7,4.9,6.6,4.8,10.1,5.7,3.2,3.5,4.3,4.2,6.3,3.1,5.1,3.9,8.9,4.8,7.1,3.6,14.8,4.3,4.7,3,5.5,6.7,16.5,4.6,6.2,3.9,13.7
1991-12-01,18338,32983,3721,13964,3906,19039,8914,573047,396,38635,64964,968,15242,9523,9082,110316,3164,4078,18826,4757,1364,167204,8148,6134,15220,1076,1864,1519,1088338,8789,173623,1023,1634,7930,952,44211,7087,10127,4141,129147,7181,6864,2349,788,7845,45674,8395,16965,3541,2323,1593825,1867,34943,25205,12879,13285,8455,1082,11386,3185,13031,119291,15395,8350,25758,211,15656,156,12584,6622,2456,8769,5009,9103,4341,60,3664,3666,1568,17883,93002,11772,56805,2074,7553,8163,1194,18818,7813,41279,4365,7975,4366,12125,2899,50959,1045,6644,533,15267,3302,21065,25712,1289,1443,1318,3837,3645,837,3799,56424,6532,11754,350102,6704,1948,16549,39381,10928,13227,18769,56266,6980,10791,16553,4183,3351,7.2,6.9,3,7.9,4.7,4.3,6.8,6.2,5.6,8.8,3.3,5.8,2.9,8.3,6.3,14.8,3.4,5.1,7.1,4.3,2.1,4.9,3.4,4.1,5.9,5.4,5.5,6.3,6.7,6.1,4.9,3.7,3.5,6.6,5.3,6.3,4.6,2.1,5.2,3.8,5.4,3.7,2.9,1.4,4.2,7.1,5.6,4.9,3.9,3.2,6.1,1.9,4,7.6,7.1,6.3,5.3,2.6,6.5,4.1,10.3,7.2,10.6,4,6.5,0.9,4.5,1.9,6.7,7.4,5.6,2.3,6.7,4.9,5,0,2.6,10.7,3.2,40,6.7,5.8,4.8,2.3,5.6,3.3,1.8,6.4,8.1,5.3,10.2,10.1,3.2,7.8,32.6,3.3,7.2,12.3,1.5,4.7,7.4,5.1,11.5,6,3,2.9,4.5,3.9,7.2,2.8,4.9,4.2,8.8,4.6,7.7,3.5,16.9,4.4,4.4,3,5.7,6.4,17.3,4.3,6.2,3.7,16.4
1992-01-01,18689,33236,3721,14041,3621,19130,9106,568999,387,39047,62423,929,15632,9393,9515,112342,3241,3708,19078,4694,1373,171065,8297,6248,15502,902,1949,1549,1077457,8763,175321,959,1518,7648,949,44312,7071,10237,3597,132483,7364,6240,2375,597,7847,46101,7852,16730,3618,2117,1590291,1919,35183,25787,12770,13508,8571,1104,11304,3170,13610,119946,15435,8291,25427,214,15691,133,12915,6423,2535,8828,5144,9274,4482,66,3112,3825,1569,19247,92307,11890,57753,2075,7857,8450,917,18650,7644,41511,4436,8256,4336,12428,3114,51188,993,6689,561,15860,3393,21755,26730,1328,1469,1311,3800,3631,847,3791,56774,5791,11890,352700,6804,1990,17357,39444,10816,13051,19078,55765,7385,10786,16856,3996,3475,9.7,8,4.7,9,5.8,4.7,8.4,6.9,5.9,9.9,3.1,6.7,4.6,10.4,8.4,16.8,4.4,5.3,8.3,5.8,3.6,5.7,4.6,4.8,6.8,5.4,7.3,6.7,7.6,7.8,5.3,4.5,4.4,8.3,8.9,7.5,4.9,2.7,6.6,4.3,7.4,5,4.3,1.8,4.9,8.6,7.3,5.8,4,4.9,7.2,1.8,4.8,11,10.4,7.5,5.9,3.6,8.2,6,12.5,9,13.4,4.6,6.9,0.9,5.5,2.3,8.4,11.9,6.8,3.3,9.8,6.3,5.6,0,3.6,14.5,5.4,42.6,7,7.2,5.7,3.8,6.8,4.3,3.2,8.5,9.1,6.7,11.5,13.9,4.6,9.4,34.9,3.7,9.4,14.4,6.6,5.1,9.1,6.2,13.6,6.6,3.3,3.3,5.7,4.7,9.9,3.6,5.3,5.9,10.6,4.9,9.4,5.1,18,5.3,5.4,2.6,6.8,7,22.5,5.6,6.9,4.6,18.9
1992-02-01,18412,32906,3711,13945,3557,19311,9230,571928,374,38709,64039,892,15446,9305,9452,113437,3285,3758,19070,4677,1340,171340,8181,6302,15478,879,1941,1509,1080016,8599,175630,987,1485,7589,960,44301,7053,10247,3502,132643,7356,6242,2404,568,7753,45738,7802,16481,3622,2091,1590331,1935,35000,25765,12802,13472,8325,1108,11218,3169,13601,119628,15398,7778,25399,213,15590,133,12838,6385,2452,8698,5075,9170,4466,58,2813,3745,1581,19634,93026,11921,57447,2062,7817,8270,838,18943,7563,41207,4441,8053,4184,12417,3121,51519,1028,6999,564,15953,3299,21355,26679,1311,1473,1310,3926,3692,887,3705,56788,5667,11842,353827,6780,1974,17514,39294,10806,13074,19024,55334,7621,10830,16826,3896,3492,9,8,5.1,8.9,6.2,5,9.2,6.7,4.8,9.7,3.2,7.6,4.7,10.2,8.5,17,6,6.8,7.8,5.5,3.1,5.7,5,5.4,6.9,6,8.9,6.2,7.6,10.7,5.3,4.3,4.4,8.3,7.1,7.3,5.5,2.9,7.3,4.4,7.2,7.2,5,1.9,5.2,8.4,6.9,6.6,3.7,5,7.1,1.9,3.8,10.7,10.6,7.6,5.4,4.1,7.9,6.3,13,8.8,14.4,8,6.6,0.9,5.3,2.3,8,11.1,7.2,3.2,10.2,6.2,5.7,0,5.8,14.2,4.9,43.7,6.6,7.4,6.2,3.7,7.2,4.5,6,8.3,8.8,7.9,10.8,13.5,4.8,10.2,34.3,3.8,9.3,16.7,7.4,5.5,8.4,5.9,13.4,7.5,4.3,2.8,5.8,4.9,16.1,4.1,5.8,6.7,11.2,4.6,10,4.5,18.1,5.1,5.8,2.9,7.1,7,23.4,5.3,6.6,5,19.2
